,ids
50458,1583002
50459,1644834
50460,1680709
50461,1684305
50462,1691415
50463,1669846
50464,1587413
50465,1340753
50466,1465362
50467,1573381
50468,1628710
50469,1676118
50470,1690456
50471,1692932
50472,1507451
50473,1504746
50474,1570801
50475,1603119
50476,1632638
50477,1642798
50478,1653912
50479,1654686
50480,1668625
50481,1492372
50482,1615874
50483,1689423
50484,1090654
50485,1673771
50486,1679630
50487,1684902
50488,1522681
50489,1561251
50490,1638568
50491,1667073
50492,1675402
50493,1675618
50494,1288234
50495,1523238
50496,1640200
50497,1662253
50498,1679780
50499,1682023
50500,1658132
50501,1622545
50502,1047853
50503,1447797
50504,1581060
50505,1645527
50506,1646670
50507,1241275
50508,1523239
50509,1552699
50510,1576042
50511,1577576
50512,1600740
50513,1603791
50514,1675403
50515,1682516
50516,1605050
50517,1656097
50518,1679779
50519,602283
50520,1516060
50521,1558419
50522,1694183
50523,1673885
50524,1576041
50525,1630492
50526,1647219
50527,1657243
50528,1659154
50529,1681233
50530,1414810
50531,1639820
50532,1652302
50533,1684495
50534,1290050
50535,1520788
50536,1646037
50537,1659155
50538,1679224
50539,1609927
50540,1639585
50541,1669654
50542,1639372
50543,1662910
50544,1676755
50545,1487459
50546,1673774
50547,1547656
50548,1660899
50549,1111779
50550,1542511
50551,1666585
50552,1688358
50553,1636756
50554,1649349
50555,1658412
50556,1671733
50557,1673096
50558,1669371
50559,1633567
50560,1639371
50561,1611535
50562,1409392
50563,1646366
50564,1555184
50565,1557339
50566,1680616
50567,1608769
50568,1613963
50569,1601085
50570,1589567
50571,1646259
50572,1663671
50573,1457907
50574,1101965
50575,398989
50576,1552880
50577,1629076
50578,1353137
50579,1542375
50580,1666704
50581,1676977
50582,1570186
50583,1622192
50584,1667337
50585,1673992
50586,1626369
50587,1695446
50588,1668562
50589,1666529
50590,1487934
50591,1662791
50592,1468456
50593,1655351
50594,1558342
50595,1667992
50596,1688686
50597,1690588
50598,1689669
50599,1655998
50600,1546686
50601,1560118
50602,1647978
50603,1690047
50604,1198671
50605,1670372
50606,1635917
50607,1678261
50608,1570976
50609,1669217
50610,1693805
50611,1565678
50612,1691622
50613,1586698
50614,1433420
50615,1592121
50616,1648147
50617,1308143
50618,1481697
50619,703188
50620,1524491
50621,1524588
50622,1376550
50623,1554609
50624,1539544
50625,1667403
50626,1674557
50627,672923
50628,527838
50629,527839
50630,1205021
50631,711806
50632,1554606
50633,1554601
50634,1085797
50635,1240048
50636,1674556
50637,1547033
50638,1554597
50639,1489859
50640,836724
50641,896627
50642,1367965
50643,1516918
50644,1584963
50645,1647609
50646,1662191
50647,1524288
50648,1673561
50649,1505107
50650,1651380
50651,1672217
50652,1672218
50653,1691984
50654,1692265
50655,1693853
50656,1649878
50657,1664395
50658,882111
50659,1634854
50660,1642038
50661,1675032
50662,1558013
50663,1620520
50664,1672219
50665,1675252
50666,1692259
50667,1499216
50668,1503549
50669,1596632
50670,1535577
50671,1674567
50672,1545790
50673,1632550
50674,1643562
50675,1649817
50676,1592431
50677,1609273
50678,1683800
50679,1354997
50680,1435065
50681,1612219
50682,1659917
50683,1685579
50684,1688359
50685,1690830
50686,1523535
50687,1431292
50688,1644259
50689,1663099
50690,1575392
50691,1657323
50692,1485019
50693,1506511
50694,1562132
50695,1679703
50696,1692258
50697,1695033
50698,1630933
50699,1221054
50700,1570747
50701,1605045
50702,1543243
50703,1563235
50704,1618173
50705,1630420
50706,1644692
50707,1550941
50708,1616331
50709,1636370
50710,1076633
50711,1529883
50712,1578836
50713,1608436
50714,1652586
50715,1680151
50716,1648086
50717,1671235
50718,1587997
50719,332916
50720,1563584
50721,1605322
50722,1676551
50723,1679748
50724,1469206
50725,1473638
50726,1570743
50727,1473829
50728,1181758
50729,1539104
50730,1596886
50731,1623257
50732,1670275
50733,1689847
50734,1630499
50735,1675497
50736,1156282
50737,1514848
50738,1622561
50739,1694856
50740,1601840
50741,1513226
50742,527837
50743,1478283
50744,1545791
50745,1646603
50746,1662552
50747,1589844
50748,1684535
50749,1661943
50750,1547287
50751,1672425
50752,1645821
50753,1504798
50754,527840
50755,532790
50756,1568092
50757,1639416
50758,1672678
50759,1680150
50760,1657032
50761,1661006
50762,1692414
50763,1446338
50764,1523032
50765,1668007
50766,1569971
50767,1630493
50768,1678851
50769,1557418
50770,1595948
50771,1684140
50772,1689710
50773,1635021
50774,1689092
50775,1689352
50776,1682814
50777,1695297
50778,1678460
50779,1679749
50780,1453268
50781,1599182
50782,1639144
50783,1651860
50784,1693514
50785,1541410
50786,1461607
50787,1417940
50788,1648466
50789,1666588
50790,1672220
50791,1588945
50792,1545319
50793,1575370
50794,187502
50795,1682022
50796,1332350
50797,1502894
50798,1517640
50799,1019755
50800,1231936
50801,1662251
50802,1671464
50803,1149426
50804,1674370
50805,1376151
50806,1654282
50807,1180729
50808,1609928
50809,1671923
50810,1272304
50811,1612426
50812,1442717
50813,776297
50814,1537140
50815,1331720
50816,1510815
50817,1666097
50818,1681603
50819,1378868
50820,1544402
50821,1603313
50822,898756
50823,1652749
50824,1636990
50825,1679629
50826,1365250
50827,1487736
50828,1649509
50829,1117689
50830,1563343
50831,1685722
50832,1021881
50833,1375701
50834,1546984
50835,1652750
50836,1646600
50837,1503712
50838,1685112
50839,1480167
50840,1371060
50841,1482934
50842,1567945
50843,1415315
50844,1603790
50845,1666034
50846,1463668
50847,1675454
50848,1694182
50849,1404887
50850,1429188
50851,1321588
50852,1538631
50853,1674373
50854,1640565
50855,1649646
50856,1626802
50857,1682793
50858,1619969
50859,1693515
50860,1630874
50861,1649265
50862,1689657
50863,1421175
50864,1344071
50865,1618759
50866,1464196
50867,1325128
50868,1619974
50869,1663097
50870,1526636
50871,1692169
50872,1671768
50873,1238802
50874,1694753
50875,1354886
50876,1392601
50877,1582296
50878,1471129
50879,1630130
50880,1583595
50881,1540835
50882,1644404
50883,1648709
50884,1140655
50885,1649662
50886,1684444
50887,1675282
50888,1621338
50889,1592400
50890,1610413
50891,1434611
50892,1657359
50893,1675495
50894,1568594
50895,1616818
50896,1483807
50897,1533665
50898,1692135
50899,1631195
50900,1470985
50901,1646045
50902,1619405
50903,1675029
50904,1569684
50905,1673138
50906,1679010
50907,1692567
50908,1680574
50909,1647608
50910,1569461
50911,1659563
50912,1618760
50913,1672655
50914,1689695
50915,1647607
50916,1670043
50917,1538076
50918,1653601
50919,1558822
50920,1618478
50921,1619339
50922,1439852
50923,1596010
50924,1565809
50925,1690021
50926,1565892
50927,1604405
50928,1656783
50929,963550
50930,1643994
50931,1642184
50932,1642185
50933,1477016
50934,1692854
50935,1541158
50936,1690679
50937,1612218
50938,1608064
50939,1010275
50940,1666587
50941,1597440
50942,1544400
50943,1641385
50944,1497755
50945,1283596
50946,1570860
50947,1577808
50948,1613839
50949,1642446
50950,1677001
50951,1269791
50952,1578469
50953,1665337
50954,1691783
50955,1638715
50956,1335995
50957,1116140
50958,1611536
50959,1645685
50960,1679778
50961,1685113
50962,1645440
50963,1667245
50964,1657497
50965,1448899
50966,1548823
50967,1691905
50968,1560694
50969,1363160
50970,1636668
50971,1315911
50972,1583004
50973,1443116
50974,1489661
50975,1522765
50976,1656258
50977,1088770
50978,1633051
50979,1565440
50980,1680865
50981,1569038
50982,1555986
50983,1644476
50984,1584964
50985,1608025
50986,1610462
50987,1201112
50988,1648772
50989,1201099
50990,1424912
50991,1484835
50992,1677185
50993,1607728
50994,1467146
50995,1683136
50996,1199916
50997,1481905
50998,1594655
50999,1258528
51000,1684607
51001,1195141
51002,1446968
51003,1546916
51004,1629278
51005,1644843
51006,1506024
51007,1537480
51008,1614445
51009,1457112
51010,1588732
51011,1683914
51012,1683880
51013,1624455
51014,1391944
51015,1533739
51016,1477655
51017,1610070
51018,1628730
51019,1634093
51020,1583519
51021,1640384
51022,1495684
51023,1544199
51024,1670020
51025,1675781
51026,1656887
51027,1162198
51028,1638717
51029,978846
51030,1466548
51031,1688819
51032,1427921
51033,1544428
51034,1664097
51035,1682135
51036,1673633
51037,1683416
51038,1564337
51039,1678274
51040,1657638
51041,1594003
51042,1604223
51043,1678293
51044,1684233
51045,1594002
51046,1688991
51047,1571749
51048,1195132
51049,1441540
51050,1675834
51051,1607969
51052,1664394
51053,1561627
51054,1540729
51055,1682947
51056,1555985
51057,1574390
51058,1337291
51059,1625639
51060,1203872
51061,1687336
51062,1372870
51063,1682328
51064,1677944
51065,1538232
51066,1692174
51067,1692187
51068,1361633
51069,1638716
51070,1676874
51071,1162011
51072,1651880
51073,1632506
51074,1680336
51075,1622742
51076,1552823
51077,1473306
51078,1467593
51079,1691536
51080,1608851
51081,1664961
51082,1602611
51083,1593720
51084,1645441
51085,1330757
51086,1508614
51087,1677000
51088,1487436
51089,1653007
51090,1629985
51091,954253
51092,1590197
51093,1664222
51094,1684572
51095,1666855
51096,1516426
51097,1649814
51098,1664393
51099,1419646
51100,1674372
51101,1643295
51102,1601431
51103,1644833
51104,1569671
51105,1626120
51106,1631498
51107,1130577
51108,1661218
51109,1616202
51110,1644258
51111,1694817
51112,1635568
51113,1691915
51114,1634304
51115,1675617
51116,1590433
51117,1092874
51118,1245042
51119,1656648
51120,1092873
51121,1433738
51122,1666803
51123,1119552
51124,1402025
51125,1092872
51126,1431713
51127,1680087
51128,1501056
51129,1610932
51130,1650598
51131,1595530
51132,1627452
51133,1693542
51134,1669225
51135,1454527
51136,1669655
51137,1442805
51138,1589544
51139,1661894
51140,1587736
51141,1668474
51142,1511850
51143,1607007
51144,1625974
51145,1659718
51146,1677005
51147,1679911
51148,1653715
51149,1643630
51150,1668473
51151,1676090
51152,1684134
51153,1659299
51154,1647085
51155,1659579
51156,1498124
51157,1571748
51158,1497471
51159,1680923
51160,1189891
51161,1523732
51162,1544640
51163,1623258
51164,1635973
51165,1682370
51166,1690905
51167,1694426
51168,1163665
51169,1602150
51170,1631823
51171,1671767
51172,1666589
51173,1487974
51174,1691297
51175,1449409
51176,1537779
51177,1557419
51178,1607488
51179,1621752
51180,1693347
51181,1512967
51182,1630736
51183,1478092
51184,1525863
51185,1656994
51186,1655773
51187,1463354
51188,1578634
51189,1682781
51190,1684720
51191,1473827
51192,1682167
51193,1683502
51194,1679978
51195,884886
51196,1563703
51197,1578635
51198,1615798
51199,1627170
51200,1649660
51201,1656993
51202,1671333
51203,1688001
51204,1693644
51205,1528250
51206,1555738
51207,1433706
51208,1598081
51209,1600642
51210,1601295
51211,1619892
51212,1635880
51213,1636757
51214,1637359
51215,1676088
51216,1678064
51217,1693046
51218,1460268
51219,1589282
51220,1641033
51221,1652291
51222,1665483
51223,1674453
51224,1565462
51225,1683095
51226,1467308
51227,1609463
51228,1622180
51229,1642656
51230,1661515
51231,1675570
51232,1688440
51233,1644402
51234,1611585
51235,1452933
51236,1486752
51237,1552824
51238,1621399
51239,1662753
51240,1664857
51241,1673322
51242,1688002
51243,1693511
51244,1540722
51245,1605006
51246,1593332
51247,1505879
51248,1534676
51249,1547426
51250,1626451
51251,1661316
51252,1669226
51253,1676091
51254,1686721
51255,1601092
51256,1650400
51257,1470610
51258,1484572
51259,1550288
51260,1587170
51261,1631219
51262,1649510
51263,1667336
51264,1693854
51265,1694585
51266,1664844
51267,1680224
51268,1431626
51269,1466823
51270,1634991
51271,1645791
51272,1664845
51273,1667193
51274,1679750
51275,1583005
51276,1673215
51277,1683078
51278,1693047
51279,1480501
51280,1643452
51281,1692134
51282,1658910
51283,1486754
51284,1629015
51285,1648808
51286,1667335
51287,1694935
51288,1553941
51289,1647047
51290,1655107
51291,1664484
51292,1682792
51293,1516461
51294,1352316
51295,1133436
51296,1619789
51297,1588435
51298,1658979
51299,1386653
51300,1604721
51301,1596122
51302,1678063
51303,1607054
51304,1622978
51305,1692589
51306,1466619
51307,1627315
51308,1662192
51309,1678062
51310,1489291
51311,1595087
51312,1621791
51313,1621790
51314,1621792
51315,1685104
51316,1691298
51317,1647087
51318,1642657
51319,1647755
51320,1656546
51321,1693348
51322,1613625
51323,1593333
51324,1679503
51325,1656661
51326,1568103
51327,1530328
51328,1571476
51329,1484916
51330,1561610
51331,1216144
51332,1216551
51333,969040
51334,969607
51335,1159951
51336,1211625
51337,1654489
51338,1686865
51339,1599674
51340,1460202
51341,1585164
51342,1621852
51343,1563499
51344,1261072
51345,1446525
51346,1527044
51347,1675922
51348,1693287
51349,1542039
51350,1676942
51351,1691407
51352,1630407
51353,1655839
51354,1677096
51355,1446527
51356,1687798
51357,1313357
51358,1475653
51359,1551812
51360,1589571
51361,1608021
51362,1668535
51363,1306739
51364,1313356
51365,1313358
51366,1645493
51367,1572548
51368,1563360
51369,1564675
51370,1664117
51371,1687671
51372,1689252
51373,1615465
51374,1543217
51375,1639907
51376,1668442
51377,1625035
51378,1503700
51379,1404150
51380,1480154
51381,1691697
51382,1676690
51383,1592406
51384,1603445
51385,1634430
51386,1684291
51387,1662899
51388,1660216
51389,1301730
51390,1658424
51391,1658000
51392,1455933
51393,1328705
51394,1483948
51395,1590805
51396,1625749
51397,1626651
51398,1680494
51399,1684684
51400,1643288
51401,1671129
51402,1280344
51403,1405517
51404,1530443
51405,1660217
51406,1673085
51407,1683399
51408,1676691
51409,1641752
51410,1659684
51411,1682900
51412,1688530
51413,1436517
51414,1451498
51415,1688894
51416,1690567
51417,1656059
51418,1516424
51419,1451500
51420,1240668
51421,1458173
51422,1493661
51423,1641951
51424,1667190
51425,1689255
51426,1588606
51427,1681060
51428,1315912
51429,1692924
51430,1475173
51431,1608686
51432,1629170
51433,1642291
51434,1672136
51435,1684892
51436,1694308
51437,1586783
51438,1590438
51439,1690435
51440,1684293
51441,1628936
51442,1590804
51443,1573740
51444,1628302
51445,1678433
51446,1635231
51447,1611245
51448,1533587
51449,1610386
51450,1615999
51451,1617259
51452,1575763
51453,1657127
51454,1612421
51455,1642295
51456,1607247
